Frame,X1,Y1,Flag1
Tracks 1 to 1
1,26.100233,52.19639, 
2,26.341953,52.29779, 
3,26.510315,52.376217, 
4,26.746584,52.385536, 
5,26.85337,52.49944, 
6,27.07159,52.468433, 
7,27.295328,52.673527, 
8,27.505552,52.694893, 
9,27.64618,52.738647, 
10,27.797743,52.828014, 
11,28.14539,53.035732, 
12,28.406385,53.03842, 
13,28.720716,53.152386, 
14,29.002405,53.36104, 
15,29.400526,53.487896, 
16,29.958225,53.755318, 
17,30.597988,53.99149, 
18,31.403856,54.3509, 
19,32.396954,54.86244, 
20,33.501507,55.40868, 
21,34.79077,56.126434, 
22,36.27734,57.129555, 
23,38.064163,58.474335, 
24,40.043686,60.192307, 
25,42.200047,62.555218, 
26,44.463257,65.797676, 
27,46.73321,70.039925, 
28,48.849754,75.29139, 
29,50.48973,81.45379, 
30,52.52253,88.7791, 
31,54.79674,97.119896, 
32,57.39404,106.43212, 
33,60.023315,117.153206, 
34,62.753532,128.76227, 
35,65.32562,141.5967, 
36,67.89793,155.58571, 
37,70.58551,170.68639, 
38,73.220566,186.97636, 
39,75.83126,204.42505, 
40,78.6022,223.10406, 
41,81.1775,242.76584, 
42,83.84392,263.7627, 
43,86.568954,285.92816, 
44,89.291115,309.3014, 
45,91.84835,333.88348, 
46,94.60505,359.62024, 
47,97.1986,386.7023, 
48,99.96564,415.07748, 
49,102.71875,444.5962, 
50,105.44025,475.3374, 
51,108.154655,507.31375, 
52,110.89984,540.5571, 
53,113.77965,575.17346, 
54,116.42792,611.21564, 
55,119.28177,648.37054, 
56,122.00552,686.7622, 
57,124.7884,726.5768, 
58,127.41955,767.6011, 
59,130.12462,809.94, 
60,132.92575,853.71735, 
61,135.76279,898.6997, 
62,138.59306,934.8819, 
63,141.74655,928.1471, 
64,145.08691,913.45197, 
65,148.24236,896.71893, 
66,151.46326,881.0472, 
67,154.73528,866.61707, 
68,158.04419,853.6136, 
69,161.31976,841.5279, 
70,164.63536,830.79016, 
71,167.97075,821.227, 
72,171.15039,813.0155, 
73,174.53043,805.6931, 
74,177.72762,799.89185, 
75,181.04677,795.1851, 
76,184.36119,791.53577, 
77,187.493,789.22205, 
78,190.85002,787.93646, 
79,194.21785,788.0631, 
80,197.3772,789.2352, 
81,200.79619,791.6385, 
82,204.19044,795.23645, 
83,207.28256,799.9685, 
84,210.67407,805.9727, 
85,214.12584,813.28015, 
86,217.3548,821.5403, 
87,220.7778,831.2564, 
88,224.11328,842.0023, 
89,227.41377,853.9803, 
90,230.86627,867.2251, 
91,234.33432,881.58636, 
92,237.62721,897.2723, 
93,241.02353,914.06903, 
94,244.47649,928.64825, 
95,248.0208,936.4878, 
96,250.9386,932.45764, 
97,253.74641,928.76526, 
98,256.90482,925.1062, 
99,259.9595,921.34344, 
100,263.12808,917.9144, 
101,266.1016,915.4403, 
102,269.29688,914.20197, 
103,272.36304,914.1474, 
104,275.37418,915.3883, 
105,278.50784,917.828, 
106,281.63788,921.2861, 
107,284.65436,924.8975, 
108,287.90747,928.6322, 
109,290.81458,932.3229, 
110,293.5957,936.098, 
111,295.21277,934.21063, 
112,296.74847,932.5238, 
113,298.26645,931.5034, 
114,299.77048,931.04877, 
115,301.32983,931.2166, 
116,302.80942,932.06055, 
117, , , 
118, , , 
119, , , 
120, , , 
121, , , 
122, , , 
123, , , 
124, , , 
125, , , 
126, , , 
127, , , 
128, , , 
